"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-SAOUHSC_00092",13.554080114944,0.0965087631812967,0.582013524836891,0.165818763762136,0.868299579199755,0.977781058838795
"gene-SAOUHSC_00093",1.7821565709124,-1.6780099330756,0.952990348917976,-1.76078376342511,0.0782750089790803,NA
"gene-SAOUHSC_00094",88.4240932959186,1.87517160386235,0.831637687061279,2.25479392412886,0.0241462668364316,0.247108810360894
"gene-SAOUHSC_00096",30.4031083079133,0.850610867937662,0.390717219095951,2.17704986206091,0.0294768473413827,0.26146586424008
"gene-SAOUHSC_00097",7.11787699201039,1.85528868226889,0.800994341266131,2.3162319465781,0.0205456077832371,0.230941613170047
"gene-SAOUHSC_00099",23.342048919379,1.29646624688264,0.615872281187335,2.10508945845589,0.0352835216799216,0.283378202033945
"gene-SAOUHSC_00100",48.149718821911,0.89053105665333,0.544659873734776,1.6350223315459,0.102044366311543,0.463592272167429
"gene-SAOUHSC_00101",253.976534656208,0.124090212218056,0.350228702763828,0.354311943135439,0.723105118237319,0.931301601708283
"gene-SAOUHSC_00102",5.0860266682462,-1.06516269139041,0.905249205202985,-1.17665134116475,0.239334696713287,0.644252442723637
"gene-SAOUHSC_00103",8.64079747739725,-0.608557916873737,0.641896300463025,-0.948062664381708,0.343097553749279,0.724615618197189
"gene-SAOUHSC_00104",2.83150544370704,-1.56361889960191,1.24301538316584,-1.25792401347401,0.208419238227275,0.61774981705116
"gene-SAOUHSC_00105",2.19433062415906,-0.0329732396855734,1.05083076402785,-0.0313782588160881,0.974967879563788,0.996147194560696
"gene-SAOUHSC_00106",7.6836994197702,-0.590847418981669,0.785634130100375,-0.752064346932306,0.452012363349958,0.794335996673853
"gene-SAOUHSC_00107",18.6403601088876,-0.628356490705677,0.496097084959508,-1.26659984457874,0.205298408061557,0.612915566593067
"gene-SAOUHSC_00113",23.1704805815671,-0.102804798144338,0.611361373251054,-0.168157169625634,0.866459634755816,0.97714225257276
"gene-SAOUHSC_00114",9.28100610180209,1.16722097568634,0.67806819688042,1.72139171407294,0.0851797668293057,0.431716508015948
"gene-SAOUHSC_00115",162.471151304088,0.950663199093615,0.6594501275524,1.44159984110106,0.149415293302658,0.53995836534159
"gene-SAOUHSC_00116",30.7357176505282,0.593503896950889,0.657313207400844,0.902924040272566,0.366566210667113,0.744357360246725
"gene-SAOUHSC_00117",54.0431526532578,1.71436621367213,0.540987851947811,3.16895510222569,0.00152988026100612,0.0533383677438912
"gene-SAOUHSC_00118",28.8330715386149,0.0796612039336561,0.621464267832899,0.128183079956377,0.898004089841143,0.985852451550727
"gene-SAOUHSC_00119",60.6569355651701,1.30664233542876,0.590255222193791,2.21369042796841,0.0268500818540415,0.25585314284156
"gene-SAOUHSC_00120",58.9554838544478,1.82169044212366,0.80328348964344,2.26780515921256,0.0233410848237616,0.246218520422962
"gene-SAOUHSC_00121",20.8866270934192,0.892712882388734,1.0463061936918,0.853204241522149,0.393546051656145,0.760116646250414
"gene-SAOUHSC_00122",32.5855445041513,1.57354729360236,1.02069003750238,1.5416504872065,0.123158549833422,0.512243971850248
"gene-SAOUHSC_00123",25.6444595030312,1.18139286823363,1.22957115915864,0.960816996587668,0.336644191050967,0.720242964693007
"gene-SAOUHSC_00124",21.366671844084,2.50926838551864,1.02976007209041,2.43675051453959,0.0148199002032558,0.199873608845527
"gene-SAOUHSC_00125",107.804752837175,0.294216959977685,0.558215314865938,0.527067158751001,0.598146951873758,0.888378364223801
"gene-SAOUHSC_00126",14.1179484389177,1.20881591291411,0.675803109591178,1.78871019644372,0.0736614999836541,0.395627624665475
"gene-SAOUHSC_00127",214.132202425816,0.91332605647768,0.688077170009025,1.32735991875112,0.184389651703422,0.588079466292147
"gene-SAOUHSC_00128",171.580860048864,1.21707615787443,0.671155928198725,1.81340297647502,0.0697696908191687,0.392416077420182
"gene-SAOUHSC_00129",43.2312824549942,0.548500758714679,0.672729508243702,0.81533625624161,0.414879860810111,0.778254041057807
"gene-SAOUHSC_00130",2.70981282955065,1.63196424427977,1.45207406346422,1.123884989989,0.261061819803801,0.660441306909439
"gene-SAOUHSC_00131",2.78327974068791,2.74718806165826,1.15006836424619,2.38871718157284,0.0169073120081792,0.204843538502015
"gene-SAOUHSC_00132",3702.12662232387,-0.728306314421807,0.346906114615006,-2.09943348859698,0.035778705195415,0.283378202033945
"gene-SAOUHSC_00133",65.3438019689397,0.305497645944661,0.471883122212343,0.647401086337625,0.517372393029424,0.848212660806007
"gene-SAOUHSC_00134",49.5653830048324,-0.382454124177611,1.11687162343108,-0.34243337923001,0.73202477217327,0.936427211666926
"gene-SAOUHSC_00135",2.43070943164512,0.900631120892211,1.05857840752795,0.850793020609035,0.39488433936745,0.76127187073931
"gene-SAOUHSC_00136",3.35635728336218,0.0596497551985336,0.842568315554547,0.0707951558316958,0.943560787239106,0.993715267509902
"gene-SAOUHSC_00137",4.65472084232257,0.896430493389935,1.00815367277985,0.889180407306501,0.373906130804818,0.748904489839835
"gene-SAOUHSC_00138",3.90725815109336,0.879690224908661,1.03072392485469,0.853468328129358,0.393399644080555,0.760116646250414
"gene-SAOUHSC_00139",5.15808196566545,1.10777648173413,0.653262183137781,1.69576092161528,0.0899311659230593,0.439402395020743
"gene-SAOUHSC_00141",37.0729529881086,0.43554766497847,0.863111355180013,0.504625112813665,0.613822168065989,0.889474541691239
"gene-SAOUHSC_00142",10.9864658910144,0.714872499715374,0.740113791479342,0.965895390608091,0.334096529075885,0.719099022677568
"gene-SAOUHSC_00143",5.48159911309553,2.11858360159082,0.821321386828377,2.57948183934667,0.00989486611776539,0.165044492903475
"gene-SAOUHSC_00144",422.443335116875,-0.28008721579325,0.305727938502888,-0.916132222540087,0.359597549042247,0.736012097890449
"gene-SAOUHSC_00145",19.4951549916847,-1.31194247532119,0.78883953246791,-1.66312972578433,0.0962864707617717,0.452194681180284
"gene-SAOUHSC_00146",106.085555294036,-0.153365114172877,0.838658506530222,-0.182869562496175,0.85490036574974,0.973646412389879
"gene-SAOUHSC_00147",9.31742019471184,0.815358949705184,0.838968625019502,0.971858691004364,0.331120852951037,0.719099022677568
"gene-SAOUHSC_00148",11.2638006428116,0.176088265360136,0.747874916644791,0.235451492543867,0.813858323912936,0.961910736891585
"gene-SAOUHSC_00149",1.87484958745023,0.386335744446594,1.15270914603984,0.335154575439831,0.737508485839897,NA
"gene-SAOUHSC_00150",9.24238495942066,0.895213184612142,0.58379009270511,1.5334504572765,0.125164904638706,0.515352020051835
"gene-SAOUHSC_00151",6.69507903079242,-0.326101263026153,0.734658072063698,-0.443881685135664,0.657128126667996,0.901742866281567
"gene-SAOUHSC_00152",42.3860972602065,-0.384078698041512,0.657402903714925,-0.584236388174006,0.559061282991484,0.874583855747069
"gene-SAOUHSC_00153",359.784691171425,-0.723036943045805,0.420890395544219,-1.71787465501774,0.0858194806588813,0.433736294140833
"gene-SAOUHSC_00155",30.2573664879975,0.831612542816433,0.333354572202812,2.49467867598493,0.0126071236657007,0.186567290506089
"gene-SAOUHSC_00156",63.8847696428095,0.500907394750835,0.483413391449906,1.03618849541685,0.30011421289889,0.697985021990962
"gene-SAOUHSC_00157",25.8966914781502,-0.0947428368388025,0.474541292485672,-0.199651407241158,0.841753219923189,0.968392826276286
"gene-SAOUHSC_00158",49.6983828489792,0.818003735403885,0.659007511323442,1.24126617883481,0.214507434391407,0.622826898049982
"gene-SAOUHSC_00160",119.265258850665,0.0549572539863466,0.492695312778524,0.111544097459378,0.911184899038513,0.98803760533591
"gene-SAOUHSC_00162",9.52905651165731,1.0126598744257,0.69027441996234,1.46703954998209,0.142365296801898,0.539310157498165
"gene-SAOUHSC_00163",5.21641015981568,2.88489790495759,1.57848613674481,1.82763588339578,0.0676042166437011,0.391484580094366
"gene-SAOUHSC_00164",2.26969226359297,-3.65789210446861,1.64559433224753,-2.22283951323088,0.0262266236280291,0.25585314284156
"gene-SAOUHSC_00166",1.83560083155437,-3.22919711197068,1.43663662076018,-2.24774801456892,0.0245922624411225,NA
"gene-SAOUHSC_00167",25.7902351097479,-0.497727381456177,0.474243008503624,-1.0495197030456,0.293938991818661,0.694181981826619
"gene-SAOUHSC_00168",6.06620311095862,-0.207781549829662,0.652136109196925,-0.318616845317054,0.750017077989123,0.944176945791693
"gene-SAOUHSC_00169",3.9290414179652,2.12170542151021,1.01077757025233,2.09908241333506,0.0358096364551495,0.283378202033945
"gene-SAOUHSC_00170",1.78329292202106,-0.867589637676967,1.39194743967869,-0.623291952659677,0.533092685069701,NA
"gene-SAOUHSC_00171",16.7183810051498,-0.502386785798272,0.412820716434015,-1.21696117902691,0.223618986602095,0.62622432952221
"gene-SAOUHSC_00172",2.61014285715851,-0.0455061853901877,1.0802029760355,-0.0421274393792194,0.96639710612142,0.99532679523297
"gene-SAOUHSC_00173",4.3051938986738,0.284887894544306,1.31325686895046,0.21693234680888,0.828261068688953,0.964732790958483
"gene-SAOUHSC_00174",14.2931719443786,-0.342521631791359,0.912186086546362,-0.375495347761973,0.707292105706143,0.926710868298582
"gene-SAOUHSC_00176",5.19785933358656,0.434889823791867,0.732042765716818,0.594077073305985,0.552460564389864,0.870813318735594
"gene-SAOUHSC_00177",31.3361521521126,0.870573757892614,0.306989019193546,2.83584657255688,0.00457043965374104,0.111921361520778
"gene-SAOUHSC_00178",16.8768064551427,0.171364834757116,0.688480906165854,0.248902813748962,0.803435958726939,0.959457884973363
"gene-SAOUHSC_00179",9.13720194165637,-1.38120887879938,0.514918215982077,-2.68238496120217,0.00730992881356005,0.147416897740128
"gene-SAOUHSC_00180",26.7057217414696,0.549164639412684,0.296351610448097,1.85308471441178,0.0638702173723609,0.384764928247686
"gene-SAOUHSC_00181",16.769838206497,-0.274478114505271,0.605542331154576,-0.453276509970705,0.650349645267823,0.898533922799516
"gene-SAOUHSC_00182",3.04875099098963,2.20345436693293,1.18051963340132,1.86651225832163,0.0619697306423018,0.38123450231165
"gene-SAOUHSC_00183",9.9309427869725,1.00174622860183,0.824487925312425,1.21499199423961,0.224369144802075,0.62622432952221
"gene-SAOUHSC_00184",6.73005809190766,1.3323217060844,0.968696102193696,1.37537634668627,0.169014798184082,0.562260766109661
"gene-SAOUHSC_00185",3.79618195597315,-0.838407292940584,0.830035129068709,-1.01008651752037,0.312453841119591,0.705368837159514
"gene-SAOUHSC_00186",3.39895617664756,0.697635795529475,0.75400440448228,0.925241008384415,0.354840556622693,0.73494384778404
"gene-SAOUHSC_00187",1981.68628070626,0.197197589239486,0.537502942158858,0.366877227587722,0.713710598563068,0.929413182313827
"gene-SAOUHSC_00188",813.598737102735,0.168186683955973,0.692541638003429,0.242854255580717,0.808118303538528,0.959457884973363
"gene-SAOUHSC_00190",2.36828325634341,0.14829613763727,0.937308969646859,0.158214785561204,0.874287553302009,0.979338632933664
"gene-SAOUHSC_00191",2.60602402594716,3.51361468093302,2.13074411500606,1.64900827658653,0.0991459391202476,0.460404714667405
"gene-SAOUHSC_00192",10.8995043584028,0.586221860647892,0.883520271249035,0.663506972872449,0.507005915159001,0.841736212657034
"gene-SAOUHSC_00195",10360.0726727037,3.0511133759447,0.888431037134596,3.43427148356418,0.000594148803178263,0.0360511915955925
"gene-SAOUHSC_00196",6292.14366478094,2.9422643732223,0.882841470228656,3.33272107444189,0.000860011142778211,0.0425125139943538
"gene-SAOUHSC_00197",1666.71561351756,2.41765500825845,0.811119080760873,2.9806412715511,0.00287645528635117,0.0857365331438448
"gene-SAOUHSC_00198",1864.93324470543,2.21468989796248,0.804336417481619,2.75343730537115,0.00589730642403384,0.132295289539788
"gene-SAOUHSC_00199",4231.03821484589,2.0781687071564,0.869363959166562,2.390447274981,0.0168278651536899,0.204843538502015
"gene-SAOUHSC_00200",7.41257064162223,0.296264415289067,0.798644410391366,0.370959104495437,0.710667991756838,0.928154958123058
"gene-SAOUHSC_00201",7.85684052297514,-0.0103998939306419,1.08863392279818,-0.00955315989410877,0.992377797151129,0.998446819290601
"gene-SAOUHSC_00202",0.84646730060101,-0.942952821935528,1.8568439442952,-0.507825563280411,0.611575680635736,NA
"gene-SAOUHSC_00203",3.8255024551717,-1.61923596851474,0.848027266988345,-1.90941498174373,0.0562085796318523,0.36615100751591
"gene-SAOUHSC_00204",124.538901471443,-0.0198028347436716,0.595146726022474,-0.033273869917792,0.973456191002995,0.996147194560696
"gene-SAOUHSC_00206",690.599911458729,0.337772470462484,0.56606109013268,0.596706744820268,0.550703188653289,0.869375640107303
"gene-SAOUHSC_00208",5.48983111799939,-0.799214433844689,0.698662956133446,-1.14391986411834,0.252656872220709,0.655685276594865
"gene-SAOUHSC_00209",48.3138347419667,0.441897438478562,0.511886531281699,0.863272251708024,0.387987796824673,0.756984615797383
"gene-SAOUHSC_00211",3.51636386291323,1.55740625674406,0.988255673435088,1.57591430902759,0.115045552860013,0.492985679053403
"gene-SAOUHSC_00213",7.59197487546366,-0.0397009351331827,0.587996230832096,-0.0675190299723526,0.946168512866715,0.993956430148055
"gene-SAOUHSC_00216",14.5157456769032,-0.526974210982293,0.671846234604421,-0.784367290965875,0.432824625370409,0.790283942632725
"gene-SAOUHSC_00217",24.3186397819712,-0.0491431028974229,1.01820166072036,-0.0482646068978663,0.961505361268502,0.99532679523297
"gene-SAOUHSC_00218",1.6043697895159,0.691907341851922,1.21117187628421,0.571270977637496,0.567815971667535,NA
"gene-SAOUHSC_00219",128.444905071646,-0.845316526127312,0.501517574083642,-1.68551725763917,0.09188881807208,0.445620834849008
"gene-SAOUHSC_00220",9.77222254505913,1.11380714753418,0.600340841803232,1.85529131116361,0.0635546383161702,0.384764928247686
"gene-SAOUHSC_00221",21.1643760752823,-0.840018157842234,0.618854268172696,-1.35737636636582,0.174661653686835,0.570841523923424
"gene-SAOUHSC_00222",38.0782800461911,0.280177335546995,0.619734657946766,0.452092410766967,0.651202410760857,0.898533922799516
"gene-SAOUHSC_00223",10.1091625692464,0.513146663053097,1.10903131028583,0.46269808462021,0.643580791397759,0.895700736065759
"gene-SAOUHSC_00225",17.8167920013055,0.724632511401713,0.521136222935282,1.39048578761278,0.164381412110135,0.557974529225326
"gene-SAOUHSC_00226",61.6711427602621,0.395961069902155,0.332921855665215,1.18935138430903,0.234301422997156,0.640901631788763
"gene-SAOUHSC_00227",412.80883005163,-0.101763255272885,0.286218599958785,-0.355543823104224,0.722182220529685,0.931301601708283
"gene-SAOUHSC_00228",126.875613913364,0.256063435328108,0.540710537432333,0.473568420811761,0.635807699128005,0.893202475268928
"gene-SAOUHSC_00229",1.23382810503292,-0.600361222024765,1.49542030978345,-0.401466542949188,0.688076665971657,NA
"gene-SAOUHSC_00230",24.7739876031459,0.089481881578873,0.34875534790923,0.256574937460636,0.797506924459292,0.958779511170522
"gene-SAOUHSC_00231",0.812890679796804,1.52321999106534,1.86498984956824,0.816744386795449,0.414074519663789,NA
"gene-SAOUHSC_00232",36.7283677602379,-0.560373058780236,0.52354866170941,-1.0703361497489,0.284468028241191,0.679617577342776
"gene-SAOUHSC_00233",46.547424376108,-1.12819595327727,0.564873134478045,-1.99725546218399,0.0457974388842667,0.327101846475474
"gene-SAOUHSC_00234",9.97307283274299,-0.865477105820061,0.824472828584573,-1.04973393399256,0.29384045748594,0.694181981826619
"gene-SAOUHSC_00235",7.88517192874638,-1.54472567915831,1.38953586054072,-1.11168464450942,0.26627376432552,0.665522640604611
"gene-SAOUHSC_00236",99.959682558059,-0.709105091501799,0.838700769401319,-0.845480435183065,0.397842651786347,0.763632654792681
"gene-SAOUHSC_00237",39.54729751831,0.11106425068154,0.704149274966692,0.157728275281962,0.874670918926098,0.979338632933664
"gene-SAOUHSC_00238",3.04764647222425,-0.0671299484639244,1.05877362619319,-0.0634034951411565,0.949445204133112,0.99532679523297
"gene-SAOUHSC_00239",23.2024560563878,-0.66839748164738,0.38826534170862,-1.72149664120417,0.0851607411474933,0.431716508015948
"gene-SAOUHSC_00240",13.4169089487225,-0.741447475788662,0.567600346062773,-1.3062843969913,0.191455861183931,0.593109497673714
"gene-SAOUHSC_00241",58.9836050187687,0.374347275147939,0.416795763804658,0.898155182122691,0.369102823262839,0.744357360246725
"gene-SAOUHSC_00242",45.8100734360604,-0.364860952688913,1.04644582577831,-0.348666833677264,0.727339446399871,0.933335771206822
"gene-SAOUHSC_00244",2.00789611263172,3.18173964971572,2.08199478857123,1.52821691350111,0.126458690800959,NA
"gene-SAOUHSC_00246",14.7599721074665,-0.169383549822859,0.557755361959205,-0.303687891458134,0.761365683810249,0.944940643042795
"gene-SAOUHSC_00247",31.0941147215537,0.681189086725094,0.60144156317645,1.13259396827759,0.257384802789826,0.660395476684671
"gene-SAOUHSC_00248",23.1867076918469,-0.058919962112533,0.393775281496433,-0.149628391829533,0.881057806909014,0.98275796317058
"gene-SAOUHSC_00249",2.84033218516472,1.27769824305189,1.07293217967251,1.19084716374327,0.233713589784446,0.640901631788763
"gene-SAOUHSC_00250",1.86631478843476,1.49779519054629,1.16287643853624,1.28800888977648,0.197742868662117,NA
"gene-SAOUHSC_00251",3.2088108029504,0.556083336209619,0.865854218662922,0.642236677056722,0.520719522250248,0.848212660806007
"gene-SAOUHSC_00253",11.1793710532742,-0.482907630408143,0.762740063853046,-0.633122151691749,0.526653877640694,0.854202214454388
"gene-SAOUHSC_00255",1.08691036391172,-2.75855859055383,2.3841959026056,-1.15701842601906,0.247264832289323,NA
"gene-SAOUHSC_00256",10.1822983875436,0.0168203086599873,0.663715560277202,0.0253426462579275,0.979781658048147,0.996641360299998
"gene-SAOUHSC_00257",57.756993368819,0.68361499777786,0.701354534843889,0.974706747893236,0.329705744783132,0.719099022677568
"gene-SAOUHSC_00258",17.2691370857832,1.42018601003667,0.640314043052036,2.21795230863186,0.0265580843511655,0.25585314284156
"gene-SAOUHSC_00262",21.8009225621672,0.505611086877437,0.551884939530291,0.916153079494725,0.359586611102927,0.736012097890449
"gene-SAOUHSC_00266",2.05752421565868,-0.0669979545468515,1.20750460014709,-0.0554846371092006,0.955752368906333,NA
"gene-SAOUHSC_00267",2.08598301114175,-2.76396087305782,1.40045419576743,-1.97361747453883,0.0484252552343051,NA
"gene-SAOUHSC_00268",7.16727652381787,-1.21591034833121,0.756995311061571,-1.60623233798646,0.108222870589596,0.476690459963168
"gene-SAOUHSC_00270",2.62289430407717,1.9041799425889,1.30360069673765,1.46070798163444,0.144095597703681,0.539899170266796
"gene-SAOUHSC_00271",4.25011859272244,4.40646775908879,1.54291071134651,2.85594475862005,0.00429089783538523,0.108967615399845
"gene-SAOUHSC_00279",1.04248862193554,3.74084795466303,1.75365812275348,2.13316832176468,0.0329109207694122,NA
"gene-SAOUHSC_00280",2.69317729401414,1.86436139003768,1.53639518528061,1.21346474390127,0.224952185889892,0.627000875847572
"gene-SAOUHSC_00281",44.1626196832489,-0.0964341691830782,0.656822068472361,-0.146819319587366,0.883274635110048,0.98275796317058
"gene-SAOUHSC_00282",91.4190199311155,-0.303287907299058,0.492618073004095,-0.61566540880147,0.538115371877216,0.86217557359927
"gene-SAOUHSC_00284",0.764174032974158,1.62106295899577,1.88594587772765,0.859549034858285,0.390037679150225,NA
"gene-SAOUHSC_00285",131.668671152805,-0.355164489651982,0.695752739675421,-0.510475157909794,0.609718614225061,0.888866895436535
"gene-SAOUHSC_00287",85.2688078784764,0.383230237226541,0.420286372313791,0.911831223831396,0.361857570886565,0.738494483857223
"gene-SAOUHSC_00290",74.5148498233659,1.34361379438895,0.467204227202677,2.87585966940766,0.00402928802764205,0.103603068410746
"gene-SAOUHSC_00291",1.9394134141289,-1.25321830857928,0.933942849222173,-1.34185759827061,0.179642172311635,NA
